"chr"	"start"	"end"	"strand"	"transcript_id"	"gene_id"	"class_code"	"gene_name"	"ensembl"
"1"	220806717	220808805	"+"	"MSTRG.1204.3"	" MSTRG.1204"	" j"	" Bles03"	" ENSRNOT00000027869"
"1"	220840093	220844426	"+"	"MSTRG.1202.1"	" MSTRG.1202"	" j"	" Fibp"	" ENSRNOT00000027927"
"1"	220840118	220844405	"+"	"MSTRG.1202.2"	" MSTRG.1202"	" ="	" Fibp"	" ENSRNOT00000027927"
"1"	220869805	220873337	"+"	"MSTRG.1206.1"	" MSTRG.1206"	" ="	" Cfl1"	" ENSRNOT00000015962"
"1"	220966911	220967748	"+"	"MSTRG.1208.1"	" MSTRG.1208"	" j"	" Rnaseh2c"	" ENSRNOT00000028097"
"1"	220992770	221003249	"+"	"MSTRG.1210.1"	" MSTRG.1210"	" ="	" Rela"	" ENSRNOT00000045233"
"1"	221043119	221056417	"+"	"MSTRG.1212.1"	" MSTRG.1212"	" ="	" Map3k11"	" ENSRNOT00000028185"
"1"	221099998	221116096	"+"	"MSTRG.1217.1"	" MSTRG.1217"	" ="	" Ltbp3"	" ENSRNOT00000028262"
"1"	221409271	221417886	"+"	"MSTRG.1225.1"	" MSTRG.1225"	" ="	" Syvn1"	" ENSRNOT00000028462"
"1"	221410086	221418039	"+"	"MSTRG.1225.2"	" MSTRG.1225"	" j"	" Syvn1"	" ENSRNOT00000028462"
"1"	221410132	221418039	"+"	"MSTRG.1225.3"	" MSTRG.1225"	" j"	" Syvn1"	" ENSRNOT00000028462"
"1"	221420271	221421842	"+"	"MSTRG.1227.1"	" MSTRG.1227"	" ="	" Fau"	" ENSRNOT00000028481"
"1"	221420278	221421862	"+"	"MSTRG.1227.2"	" MSTRG.1227"	" j"	" Fau"	" ENSRNOT00000028481"
"1"	221420279	221421835	"+"	"MSTRG.1227.3"	" MSTRG.1227"	" j"	" Fau"	" ENSRNOT00000028481"
"1"	221612584	221632267	"+"	"MSTRG.1232.1"	" MSTRG.1232"	" ="	" Atg2a"	" ENSRNOT00000090100"
"1"	221644867	221667239	"+"	"MSTRG.1231.1"	" MSTRG.1231"	" ="	" Ehd1"	" ENSRNOT00000054830"
"1"	221704397	221710350	"+"	"MSTRG.1233.1"	" MSTRG.1233"	" j"	" Men1"	" ENSRNOT00000028592"
"1"	221704493	221710331	"+"	"MSTRG.1233.2"	" MSTRG.1233"	" ="	" Men1"	" ENSRNOT00000028592"
"1"	221710710	221726759	"+"	"MSTRG.1236.1"	" MSTRG.1236"	" j"	" Map4k2"	" ENSRNOT00000064798"
"1"	221735397	221749232	"+"	"MSTRG.1237.1"	" MSTRG.1237"	" j"	" Sf1"	" ENSRNOT00000028628"
"1"	221735517	221749086	"+"	"MSTRG.1237.2"	" MSTRG.1237"	" ="	" Sf1"	" ENSRNOT00000028628"
"1"	221735523	221749218	"+"	"MSTRG.1237.3"	" MSTRG.1237"	" j"	" Sf1"	" ENSRNOT00000028628"
"1"	221736310	221749217	"+"	"MSTRG.1237.5"	" MSTRG.1237"	" j"	" Sf1"	" ENSRNOT00000028628"
"1"	221736310	221749217	"+"	"MSTRG.1237.4"	" MSTRG.1237"	" j"	" Sf1"	" ENSRNOT00000028628"
"1"	221756286	221771143	"+"	"MSTRG.1234.1"	" MSTRG.1234"	" ="	" Pygm"	" ENSRNOT00000028636"
"1"	221773254	221788765	"+"	"MSTRG.1235.1"	" MSTRG.1235"	" ="	" Rasgrp2"	" ENSRNOT00000028646"
"1"	221792232	221912665	"+"	"MSTRG.1238.1"	" MSTRG.1238"	" j"	" Nrxn2"	" ENSRNOT00000031227"
"1"	221792316	221906489	"+"	"MSTRG.1238.2"	" MSTRG.1238"	" j"	" Nrxn2"	" ENSRNOT00000031227"
"1"	221872220	221908049	"+"	"MSTRG.1238.3"	" MSTRG.1238"	" ="	" Nrxn2"	" ENSRNOT00000028651"
"1"	222142442	222142849	"+"	"MSTRG.1240.1"	" MSTRG.1240"	" ="	" AC098622.1"	" ENSRNOT00000028681"
"1"	222167525	222168776	"+"	"MSTRG.1242.1"	" MSTRG.1242"	" ="	" Trmt112"	" ENSRNOT00000028695"
"1"	222198534	222207453	"+"	"MSTRG.1246.1"	" MSTRG.1246"	" ="	" Bad"	" ENSRNOT00000028712"
"1"	222198704	222207459	"+"	"MSTRG.1246.2"	" MSTRG.1246"	" j"	" Bad"	" ENSRNOT00000028712"
"1"	222198755	222207458	"+"	"MSTRG.1246.3"	" MSTRG.1246"	" j"	" Bad"	" ENSRNOT00000028712"
"1"	222229205	222229505	"+"	"MSTRG.1247.1"	" MSTRG.1247"	" u"	NA	NA
"1"	222229835	222231944	"+"	"MSTRG.1248.1"	" MSTRG.1248"	" ="	" Ppp1r14b"	" ENSRNOT00000051749"
"1"	222310969	222451484	"+"	"MSTRG.1256.1"	" MSTRG.1256"	" ="	" Macrod1"	" ENSRNOT00000028749"
"1"	222450321	222451486	"+"	"MSTRG.1256.2"	" MSTRG.1256"	" j"	" Macrod1"	" ENSRNOT00000028749"
"1"	222669529	222673556	"+"	"MSTRG.1263.1"	" MSTRG.1263"	" j"	" RGD1560108"	" ENSRNOT00000051855"
"1"	222746012	222793316	"+"	"MSTRG.1265.1"	" MSTRG.1265"	" j"	" Atl3"	" ENSRNOT00000028787"
"1"	222844144	222877193	"+"	"MSTRG.1264.1"	" MSTRG.1264"	" ="	" Pla2g16"	" ENSRNOT00000032879"
"1"	224798310	224819887	"+"	"MSTRG.1266.1"	" MSTRG.1266"	" j"	" Slc22a8"	" ENSRNOT00000024488"
"1"	224869084	224889622	"+"	"MSTRG.1267.1"	" MSTRG.1267"	" o"	" Chrm1"	" ENSRNOT00000024785"
"1"	224869124	224870703	"+"	"MSTRG.1267.2"	" MSTRG.1267"	" u"	NA	NA
"1"	224900121	224930780	"+"	"MSTRG.1268.1"	" MSTRG.1268"	" o"	" AC099294.1"	" ENSRNOT00000050814"
"1"	224921135	224924572	"+"	"MSTRG.1270.2"	" MSTRG.1270"	" o"	" AC099294.7"	" ENSRNOT00000079816"
"1"	224921135	224924655	"+"	"MSTRG.1270.1"	" MSTRG.1270"	" o"	" AC099294.7"	" ENSRNOT00000079816"
"1"	224921145	224924586	"+"	"MSTRG.1270.3"	" MSTRG.1270"	" o"	" AC099294.7"	" ENSRNOT00000079816"
"1"	224927764	224930013	"+"	"MSTRG.1271.1"	" MSTRG.1271"	" ="	" AC099294.1"	" ENSRNOT00000050814"
"1"	224933529	224955664	"+"	"MSTRG.1274.1"	" MSTRG.1274"	" j"	" Stx5"	" ENSRNOT00000025664"
"1"	224939497	224955657	"+"	"MSTRG.1274.2"	" MSTRG.1274"	" ="	" Stx5"	" ENSRNOT00000025664"
"1"	224957486	224972168	"+"	"MSTRG.1275.1"	" MSTRG.1275"	" j"	" Nxf1"	" ENSRNOT00000026033"
"1"	225015616	225027710	"+"	"MSTRG.1278.1"	" MSTRG.1278"	" ="	" Hnrnpul2"	" ENSRNOT00000026416"
"1"	225033647	225039587	"+"	"MSTRG.1279.1"	" MSTRG.1279"	" j"	" Bscl2"	" ENSRNOT00000077959"
"1"	225043259	225046150	"+"	"MSTRG.1273.1"	" MSTRG.1273"	" j"	" Bscl2"	" ENSRNOT00000077959"
"1"	225061375	225071945	"+"	"MSTRG.1282.1"	" MSTRG.1282"	" j"	" Ubxn1"	" ENSRNOT00000026651"
"1"	225068020	225072134	"+"	"MSTRG.1282.2"	" MSTRG.1282"	" j"	" Ubxn1"	" ENSRNOT00000026651"
"1"	225085282	225087266	"+"	"MSTRG.1281.1"	" MSTRG.1281"	" ="	" Lbhd1l1"	" ENSRNOT00000039991"
"1"	225091612	225096390	"+"	"MSTRG.1284.1"	" MSTRG.1284"	" ="	" Ints5"	" ENSRNOT00000036115"
"1"	225096562	225118748	"+"	"MSTRG.1285.2"	" MSTRG.1285"	" j"	" Ganab"	" ENSRNOT00000035650"
"1"	225096562	225118832	"+"	"MSTRG.1285.1"	" MSTRG.1285"	" j"	" Ganab"	" ENSRNOT00000035650"
"1"	225120061	225126579	"+"	"MSTRG.1283.1"	" MSTRG.1283"	" ="	" B3gat3"	" ENSRNOT00000026875"
"1"	225140863	225149635	"+"	"MSTRG.1286.1"	" MSTRG.1286"	" ="	" Mta2"	" ENSRNOT00000027141"
"1"	225151404	225162595	"+"	"MSTRG.1287.1"	" MSTRG.1287"	" ="	" Tut1"	" ENSRNOT00000027187"
"1"	225163391	225173995	"+"	"MSTRG.1288.1"	" MSTRG.1288"	" ="	" Eef1g"	" ENSRNOT00000027305"
"1"	225184919	225214974	"+"	"MSTRG.1289.1"	" MSTRG.1289"	" j"	" Ahnak"	" ENSRNOT00000079456"
"1"	225184947	225214888	"+"	"MSTRG.1289.3"	" MSTRG.1289"	" j"	" Ahnak"	" ENSRNOT00000079456"
"1"	225184947	225214888	"+"	"MSTRG.1289.2"	" MSTRG.1289"	" j"	" Ahnak"	" ENSRNOT00000079456"
"1"	226030938	226033228	"+"	"MSTRG.1293.1"	" MSTRG.1293"	" ="	" Fth1"	" ENSRNOT00000030919"
"1"	226091774	226108332	"+"	"MSTRG.1294.1"	" MSTRG.1294"	" ="	" Fads3"	" ENSRNOT00000027693"
"1"	226234074	226249138	"+"	"MSTRG.1291.1"	" MSTRG.1291"	" ="	" Fads1"	" ENSRNOT00000027834"
"1"	226234101	226249143	"+"	"MSTRG.1291.2"	" MSTRG.1291"	" j"	" Fads1"	" ENSRNOT00000027834"
"1"	226256138	226260004	"+"	"MSTRG.1295.1"	" MSTRG.1295"	" o"	" AABR07006258.2"	" ENSRNOT00000081839"
"1"	226435979	226493247	"+"	"MSTRG.1300.1"	" MSTRG.1300"	" ="	" Syt7"	" ENSRNOT00000048704"
"1"	226436076	226498022	"+"	"MSTRG.1300.2"	" MSTRG.1300"	" ="	" Syt7"	" ENSRNOT00000036232"
"1"	226436093	226498022	"+"	"MSTRG.1300.3"	" MSTRG.1300"	" ="	" Syt7"	" ENSRNOT00000036180"
"1"	226572433	226599726	"+"	"MSTRG.1299.1"	" MSTRG.1299"	" j"	" Cpsf7"	" ENSRNOT00000028074"
"1"	226573105	226596131	"+"	"MSTRG.1299.2"	" MSTRG.1299"	" ="	" Cpsf7"	" ENSRNOT00000028074"
"1"	226657561	226683347	"+"	"MSTRG.1303.1"	" MSTRG.1303"	" ="	" Ddb1"	" ENSRNOT00000028188"
"1"	226742309	226767881	"+"	"MSTRG.1304.1"	" MSTRG.1304"	" j"	" LOC100910929"	" ENSRNOT00000084270"
"1"	226947105	226958144	"+"	"MSTRG.1307.1"	" MSTRG.1307"	" ="	" Prpf19"	" ENSRNOT00000028373"
"1"	226947195	226958143	"+"	"MSTRG.1307.2"	" MSTRG.1307"	" j"	" Prpf19"	" ENSRNOT00000028373"
"1"	228337767	228369761	"+"	"MSTRG.1310.1"	" MSTRG.1310"	" ="	" Patl1"	" ENSRNOT00000066247"
"1"	228395558	228425361	"+"	"MSTRG.1312.1"	" MSTRG.1312"	" ="	" Osbp"	" ENSRNOT00000065411"
"1"	228434813	228435039	"+"	"MSTRG.1311.1"	" MSTRG.1311"	" u"	NA	NA
"1"	228724553	228729057	"+"	"MSTRG.1314.1"	" MSTRG.1314"	" o"	" AABR07006310.1"	" ENSRNOT00000028622"
"1"	229938012	229939643	"+"	"MSTRG.1318.1"	" MSTRG.1318"	" ="	" AC098125.3"	" ENSRNOT00000087591"
"1"	233382708	233622786	"+"	"MSTRG.1323.1"	" MSTRG.1323"	" ="	" Gnaq"	" ENSRNOT00000019174"
"1"	234252757	234435839	"+"	"MSTRG.1325.1"	" MSTRG.1325"	" ="	" Rorb"	" ENSRNOT00000091814"
"1"	234749606	234798557	"+"	"MSTRG.1329.1"	" MSTRG.1329"	" j"	" Ostf1"	" ENSRNOT00000016871"
"1"	236031988	236313858	"+"	"MSTRG.1330.1"	" MSTRG.1330"	" ="	" Pcsk5"	" ENSRNOT00000016164"
"1"	236547752	236585088	"+"	"MSTRG.1332.1"	" MSTRG.1332"	" j"	" AABR07006475.1"	" ENSRNOT00000088585"
"1"	238042352	238264362	"+"	"MSTRG.1337.1"	" MSTRG.1337"	" j"	" Aldh1a1"	" ENSRNOT00000024000"
"1"	238042404	238264362	"+"	"MSTRG.1337.2"	" MSTRG.1337"	" j"	" Aldh1a1"	" ENSRNOT00000024000"
"1"	238843338	238852566	"+"	"MSTRG.1338.1"	" MSTRG.1338"	" ="	" Zfand5"	" ENSRNOT00000024583"
"1"	239266791	239303564	"+"	"MSTRG.1341.1"	" MSTRG.1341"	" j"	" Abhd17b"	" ENSRNOT00000044486"
"1"	240084519	240763627	"+"	"MSTRG.1342.1"	" MSTRG.1342"	" j"	" Trpm3"	" ENSRNOT00000018521"
"1"	240349676	240763627	"+"	"MSTRG.1342.2"	" MSTRG.1342"	" j"	" Trpm3"	" ENSRNOT00000018521"
"1"	240908483	240933198	"+"	"MSTRG.1344.1"	" MSTRG.1344"	" ="	" Klf9"	" ENSRNOT00000019367"
"1"	241501679	241557651	"+"	"MSTRG.1346.1"	" MSTRG.1346"	" ="	" Ptar1"	" ENSRNOT00000054775"
"1"	241594565	241799460	"+"	"MSTRG.1348.1"	" MSTRG.1348"	" ="	" Apba1"	" ENSRNOT00000020123"
"1"	241595172	241799453	"+"	"MSTRG.1348.2"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	241647566	241799453	"+"	"MSTRG.1348.3"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	241718781	241799458	"+"	"MSTRG.1348.4"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	241730406	241799460	"+"	"MSTRG.1348.5"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	241731824	241799460	"+"	"MSTRG.1348.6"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	241752200	241799460	"+"	"MSTRG.1348.7"	" MSTRG.1348"	" j"	" Apba1"	" ENSRNOT00000020123"
"1"	243201049	243398529	"+"	"MSTRG.1354.1"	" MSTRG.1354"	" j"	" Kank1"	" ENSRNOT00000021496"
"1"	243371345	243398536	"+"	"MSTRG.1354.2"	" MSTRG.1354"	" j"	" Kank1"	" ENSRNOT00000021496"
"1"	243371351	243398529	"+"	"MSTRG.1354.3"	" MSTRG.1354"	" j"	" Kank1"	" ENSRNOT00000021496"
"1"	244615796	244783740	"+"	"MSTRG.1356.1"	" MSTRG.1356"	" j"	" Smarca2"	" ENSRNOT00000016740"
"1"	244615818	244783735	"+"	"MSTRG.1356.2"	" MSTRG.1356"	" j"	" Smarca2"	" ENSRNOT00000016740"
"1"	244618125	244783740	"+"	"MSTRG.1356.3"	" MSTRG.1356"	" j"	" Smarca2"	" ENSRNOT00000016740"
"1"	244755498	244783740	"+"	"MSTRG.1356.4"	" MSTRG.1356"	" j"	" Smarca2"	" ENSRNOT00000016740"
"1"	245236773	245273654	"+"	"MSTRG.1357.2"	" MSTRG.1357"	" j"	" Vldlr"	" ENSRNOT00000035814"
"1"	245236773	245274071	"+"	"MSTRG.1357.1"	" MSTRG.1357"	" j"	" Vldlr"	" ENSRNOT00000035814"
"1"	245237736	245269205	"+"	"MSTRG.1357.3"	" MSTRG.1357"	" ="	" Vldlr"	" ENSRNOT00000035814"
"1"	246926595	246926915	"+"	"MSTRG.1360.1"	" MSTRG.1360"	" ="	" AABR07006685.3"	" ENSRNOT00000082519"
"1"	246954980	247037056	"+"	"MSTRG.1361.1"	" MSTRG.1361"	" ="	" Slc1a1"	" ENSRNOT00000020272"
"1"	246973112	246973539	"+"	"MSTRG.1362.1"	" MSTRG.1362"	" ="	" AABR07006685.2"	" ENSRNOT00000085145"
"1"	247084228	247087077	"+"	"MSTRG.1363.1"	" MSTRG.1363"	" ="	" Plpp6"	" ENSRNOT00000020475"
"1"	247110216	247144420	"+"	"MSTRG.1364.1"	" MSTRG.1364"	" ="	" Cdc37l1"	" ENSRNOT00000016000"
"1"	247228061	247272345	"+"	"MSTRG.1366.1"	" MSTRG.1366"	" ="	" Rcl1"	" ENSRNOT00000020809"
"1"	247398598	247458918	"+"	"MSTRG.1368.1"	" MSTRG.1368"	" ="	" Jak2"	" ENSRNOT00000087011"
"1"	247688789	247781875	"+"	"MSTRG.1371.1"	" MSTRG.1371"	" ="	" Ric1"	" ENSRNOT00000021783"
"1"	248112515	248147036	"+"	"MSTRG.1374.2"	" MSTRG.1374"	" j"	" Il33"	" ENSRNOT00000022056"
"1"	248112515	248148178	"+"	"MSTRG.1374.1"	" MSTRG.1374"	" j"	" Il33"	" ENSRNOT00000022056"
"1"	248213229	248213430	"+"	"MSTRG.1373.1"	" MSTRG.1373"	" e"	" AABR07006688.2"	" ENSRNOT00000047024"
"1"	248228496	248291978	"+"	"MSTRG.1376.1"	" MSTRG.1376"	" ="	" Uhrf2"	" ENSRNOT00000015406"
"1"	249574954	249578520	"+"	"MSTRG.1379.1"	" MSTRG.1379"	" ="	" Cstf2t"	" ENSRNOT00000074100"
"1"	251045440	251071040	"+"	"MSTRG.1381.1"	" MSTRG.1381"	" ="	" Minpp1"	" ENSRNOT00000015017"
"1"	251145363	251230715	"+"	"MSTRG.1383.1"	" MSTRG.1383"	" ="	" Papss2"	" ENSRNOT00000014979"
"1"	251420885	251421116	"+"	"MSTRG.1385.1"	" MSTRG.1385"	" u"	NA	NA
"1"	251421596	251487832	"+"	"MSTRG.1386.1"	" MSTRG.1386"	" ="	" Pten"	" ENSRNOT00000028143"
"1"	252491189	252536217	"+"	"MSTRG.1387.1"	" MSTRG.1387"	" j"	" Stambpl1"	" ENSRNOT00000075598"
"1"	252491371	252536119	"+"	"MSTRG.1387.2"	" MSTRG.1387"	" j"	" Stambpl1"	" ENSRNOT00000075598"
"1"	254697247	254720087	"+"	"MSTRG.1391.1"	" MSTRG.1391"	" ="	" Rpp30"	" ENSRNOT00000025412"
"1"	254974789	255086207	"+"	"MSTRG.1392.1"	" MSTRG.1392"	" ="	" Pcgf5"	" ENSRNOT00000025020"
"1"	255186728	255254307	"+"	"MSTRG.1394.1"	" MSTRG.1394"	" ="	" Hectd2"	" ENSRNOT00000086991"
"1"	255479261	255532143	"+"	"MSTRG.1395.1"	" MSTRG.1395"	" ="	" Tnks2"	" ENSRNOT00000079808"
"1"	255564409	255654531	"+"	"MSTRG.1398.1"	" MSTRG.1398"	" ="	" Btaf1"	" ENSRNOT00000081786"
"1"	255842783	255863142	"+"	"MSTRG.1397.1"	" MSTRG.1397"	" ="	" March5"	" ENSRNOT00000023562"
"1"	256226179	256368813	"+"	"MSTRG.1402.1"	" MSTRG.1402"	" ="	" Exoc6"	" ENSRNOT00000054748"
"1"	256952492	256999253	"+"	"MSTRG.1404.1"	" MSTRG.1404"	" j"	" Lgi1"	" ENSRNOT00000020411"
"1"	257903730	257903952	"+"	"MSTRG.1406.1"	" MSTRG.1406"	" i"	" Hells"	" ENSRNOT00000073015"
"1"	259739890	259788555	"+"	"MSTRG.1412.1"	" MSTRG.1412"	" j"	" Entpd1"	" ENSRNOT00000054719"
"1"	259796055	259819910	"+"	"MSTRG.1414.1"	" MSTRG.1414"	" j"	" Entpd1"	" ENSRNOT00000054719"
"1"	259966063	259989644	"+"	"MSTRG.1416.1"	" MSTRG.1416"	" j"	" LOC103689954"	" ENSRNOT00000019751"
"1"	260732504	260813373	"+"	"MSTRG.1422.1"	" MSTRG.1422"	" j"	" Lcor"	" ENSRNOT00000076073"
"1"	261072895	261073736	"+"	"MSTRG.1420.1"	" MSTRG.1420"	" ="	" AABR07006866.1"	" ENSRNOT00000078379"
"1"	261158261	261165808	"+"	"MSTRG.1424.1"	" MSTRG.1424"	" ="	" Pgam1"	" ENSRNOT00000071965"
"1"	261180007	261191367	"+"	"MSTRG.1427.1"	" MSTRG.1427"	" ="	" Zdhhc16"	" ENSRNOT00000072181"
"1"	261180017	261191376	"+"	"MSTRG.1427.2"	" MSTRG.1427"	" j"	" Zdhhc16"	" ENSRNOT00000072181"
"1"	261337594	261362509	"+"	"MSTRG.1430.1"	" MSTRG.1430"	" ="	" Pi4k2a"	" ENSRNOT00000019874"
"1"	261415191	261438539	"+"	"MSTRG.1432.1"	" MSTRG.1432"	" ="	" Zfyve27"	" ENSRNOT00000083287"
"1"	261415200	261434720	"+"	"MSTRG.1432.2"	" MSTRG.1432"	" ="	" Zfyve27"	" ENSRNOT00000040740"
"1"	261502181	261516231	"+"	"MSTRG.1433.1"	" MSTRG.1433"	" j"	" Golga7b"	" ENSRNOT00000020390"
"1"	261502200	261517164	"+"	"MSTRG.1433.2"	" MSTRG.1433"	" j"	" Golga7b"	" ENSRNOT00000020390"
"1"	261753333	261815833	"+"	"MSTRG.1435.1"	" MSTRG.1435"	" j"	" R3hcc1l"	" ENSRNOT00000081765"
"1"	262861226	262890490	"+"	"MSTRG.1437.1"	" MSTRG.1437"	" ="	" RGD1564887"	" ENSRNOT00000082376"
"1"	262892550	262916342	"+"	"MSTRG.1438.3"	" MSTRG.1438"	" j"	" LOC100911951"	" ENSRNOT00000068278"
"1"	262892550	262916342	"+"	"MSTRG.1438.2"	" MSTRG.1438"	" j"	" LOC100911951"	" ENSRNOT00000068278"
"1"	262892550	262916361	"+"	"MSTRG.1438.1"	" MSTRG.1438"	" j"	" LOC100911951"	" ENSRNOT00000068278"
"1"	262924214	262931571	"+"	"MSTRG.1439.1"	" MSTRG.1439"	" j"	" AABR07006889.1"	" ENSRNOT00000084817"
"1"	263048257	263054773	"+"	"MSTRG.1436.1"	" MSTRG.1436"	" u"	NA	NA
"1"	263186204	263243934	"+"	"MSTRG.1441.1"	" MSTRG.1441"	" j"	" Cnnm1"	" ENSRNOT00000021876"
"1"	263186235	263242468	"+"	"MSTRG.1441.2"	" MSTRG.1441"	" ="	" Cnnm1"	" ENSRNOT00000021876"
"1"	264059374	264072433	"+"	"MSTRG.1449.1"	" MSTRG.1449"	" ="	" Scd2"	" ENSRNOT00000075397"
"1"	264059379	264072434	"+"	"MSTRG.1449.3"	" MSTRG.1449"	" j"	" Scd2"	" ENSRNOT00000075397"
"1"	264059379	264072434	"+"	"MSTRG.1449.2"	" MSTRG.1449"	" j"	" Scd2"	" ENSRNOT00000075397"
"1"	264309214	264319267	"+"	"MSTRG.1452.1"	" MSTRG.1452"	" ="	" Hif1an"	" ENSRNOT00000019070"
"1"	264670921	264733476	"+"	"MSTRG.1453.1"	" MSTRG.1453"	" j"	" Slf2"	" ENSRNOT00000082412"
"1"	264670924	264732578	"+"	"MSTRG.1453.2"	" MSTRG.1453"	" ="	" Slf2"	" ENSRNOT00000082412"
"1"	264738963	264753400	"+"	"MSTRG.1454.1"	" MSTRG.1454"	" j"	" Sema4g"	" ENSRNOT00000019956"
"1"	264756499	264762892	"+"	"MSTRG.1456.1"	" MSTRG.1456"	" ="	" Peo1"	" ENSRNOT00000031018"
"1"	264796812	264805157	"+"	"MSTRG.1457.1"	" MSTRG.1457"	" ="	" Sfxn3"	" ENSRNOT00000021171"
"1"	265100181	265270265	"+"	"MSTRG.1458.1"	" MSTRG.1458"	" j"	" Btrc"	" ENSRNOT00000022426"
"1"	265298868	265317860	"+"	"MSTRG.1460.1"	" MSTRG.1460"	" ="	" Dpcd"	" ENSRNOT00000023278"
"1"	265298871	265318512	"+"	"MSTRG.1460.2"	" MSTRG.1460"	" j"	" Dpcd"	" ENSRNOT00000023278"
"1"	265761738	265764437	"+"	"MSTRG.1465.1"	" MSTRG.1465"	" ="	" Hps6"	" ENSRNOT00000024898"
"1"	265829067	265839849	"+"	"MSTRG.1467.2"	" MSTRG.1467"	" j"	" Nolc1"	" ENSRNOT00000025791"
"1"	265829067	265839849	"+"	"MSTRG.1467.1"	" MSTRG.1467"	" j"	" Nolc1"	" ENSRNOT00000025791"
"1"	265904619	266033101	"+"	"MSTRG.1469.2"	" MSTRG.1469"	" j"	" Gbf1"	" ENSRNOT00000086041"
"1"	265904619	266033101	"+"	"MSTRG.1469.1"	" MSTRG.1469"	" j"	" Gbf1"	" ENSRNOT00000086041"
"1"	265904620	266033107	"+"	"MSTRG.1469.3"	" MSTRG.1469"	" j"	" Gbf1"	" ENSRNOT00000086041"
"1"	265904687	266033107	"+"	"MSTRG.1469.4"	" MSTRG.1469"	" ="	" Gbf1"	" ENSRNOT00000036156"
"1"	266077768	266078028	"+"	"MSTRG.1471.1"	" MSTRG.1471"	" c"	" Fbxl15"	" ENSRNOT00000026471"
"1"	266103026	266122410	"+"	"MSTRG.1473.1"	" MSTRG.1473"	" j"	" Mfsd13a"	" ENSRNOT00000088243"
"1"	266143832	266241751	"+"	"MSTRG.1475.1"	" MSTRG.1475"	" j"	" Sufu"	" ENSRNOT00000026987"
"1"	266254825	266257121	"+"	"MSTRG.1476.1"	" MSTRG.1476"	" o"	" Trim8"	" ENSRNOT00000027047"
"1"	266266426	266270679	"+"	"MSTRG.1477.1"	" MSTRG.1477"	" j"	" Trim8"	" ENSRNOT00000027047"
"1"	266358728	266415296	"+"	"MSTRG.1479.1"	" MSTRG.1479"	" ="	" Wbp1l"	" ENSRNOT00000027118"
"1"	266380029	266415335	"+"	"MSTRG.1479.2"	" MSTRG.1479"	" j"	" Wbp1l"	" ENSRNOT00000027118"
"1"	266451021	266464903	"+"	"MSTRG.1480.1"	" MSTRG.1480"	" ="	" Borcs7"	" ENSRNOT00000027196"
"1"	266478668	266479163	"+"	"MSTRG.1481.1"	" MSTRG.1481"	" u"	NA	NA
"1"	266482858	266514569	"+"	"MSTRG.1482.1"	" MSTRG.1482"	" ="	" As3mt"	" ENSRNOT00000027223"
"1"	266530477	266649398	"+"	"MSTRG.1483.1"	" MSTRG.1483"	" ="	" Cnnm2"	" ENSRNOT00000054699"
"1"	266781617	266794431	"+"	"MSTRG.1485.1"	" MSTRG.1485"	" ="	" Ina"	" ENSRNOT00000027417"
"1"	266866931	266908042	"+"	"MSTRG.1488.1"	" MSTRG.1488"	" ="	" Pdcd11"	" ENSRNOT00000027512"
"1"	266952561	267038883	"+"	"MSTRG.1486.1"	" MSTRG.1486"	" ="	" Neurl1"	" ENSRNOT00000076452"
"1"	267359830	267412810	"+"	"MSTRG.1492.1"	" MSTRG.1492"	" ="	" Slk"	" ENSRNOT00000015495"
"1"	267505336	267509350	"+"	"MSTRG.1493.1"	" MSTRG.1493"	" ="	" Sfr1"	" ENSRNOT00000016881"
"1"	267607418	267617367	"+"	"MSTRG.1494.1"	" MSTRG.1494"	" ="	" Gsto1"	" ENSRNOT00000076367"
"1"	267607437	267644136	"+"	"MSTRG.1494.2"	" MSTRG.1494"	" j"	" Gsto2"	" ENSRNOT00000017186"
"1"	267985833	267986459	"+"	"MSTRG.1495.1"	" MSTRG.1495"	" u"	NA	NA
"1"	267986725	268620345	"+"	"MSTRG.1496.1"	" MSTRG.1496"	" j"	" Sorcs3"	" ENSRNOT00000065001"
"1"	273854174	273961962	"+"	"MSTRG.1499.1"	" MSTRG.1499"	" j"	" Add3"	" ENSRNOT00000044827"
"1"	273854248	273961982	"+"	"MSTRG.1499.3"	" MSTRG.1499"	" ="	" Add3"	" ENSRNOT00000044827"
"1"	273854248	273961982	"+"	"MSTRG.1499.2"	" MSTRG.1499"	" ="	" Add3"	" ENSRNOT00000017600"
"1"	273856518	273961977	"+"	"MSTRG.1499.4"	" MSTRG.1499"	" j"	" Add3"	" ENSRNOT00000044827"
"1"	273906805	273961977	"+"	"MSTRG.1499.5"	" MSTRG.1499"	" j"	" Add3"	" ENSRNOT00000044827"
"1"	274030978	274090066	"+"	"MSTRG.1500.1"	" MSTRG.1500"	" ="	" Mxi1"	" ENSRNOT00000076387"
"1"	274049676	274090071	"+"	"MSTRG.1500.2"	" MSTRG.1500"	" ="	" Mxi1"	" ENSRNOT00000042822"
